NDVI,EVI,RED,SWIR,Area,Biomass
-0.061035797,-0.06545305,0.1819,0.14755,250000,-22.32429564
-0.06752765,-0.069296917,0.188775,0.151975,250000,-23.103318
0.21174483,0.226377262,0.202675,0.35855,250000,10.4093796
0.18284906,0.17567637,0.19544,0.32392,250000,6.9418872
0.29127967,0.313929932,0.1706,0.3054,250000,19.9535604
0.30439574,0.344847456,0.19377999,0.32812,250000,21.5274888
0.3326747,0.351565066,0.1618,0.26736,250000,24.920964
0.15286869,0.163482287,0.22714,0.41008,250000,3.3442428
0.31024492,0.293744961,0.15826,0.27868,250000,22.2293904
0.29344293,0.315682754,0.17035,0.29615,250000,20.2131516
0.2610251,0.257084564,0.15997499,0.26865,250000,16.323012
0.2231127,0.226219402,0.182625,0.321625,250000,11.773524
0.10898679,0.110253234,0.213275,0.33825,250000,-1.9215852
0.084179014,0.083489921,0.20992,0.31302,250000,-4.89851832
0.275812,0.288256088,0.16284,0.18916,250000,18.09744
-0.021418348,-0.019804039,0.18086,0.15636,250000,-17.57020176
0.32967198,0.34500042,0.15684,0.20092,250000,24.5606376
0.15998057,0.156950152,0.1833,0.23906,250000,4.1976684
0.08299805,0.076619526,0.1813,0.23404,250000,-5.040234
0.13159752,0.137296554,0.24225,0.39385,250000,0.7917024
0.23399496,0.249279848,0.189075,0.327225,250000,13.0793952
0.10836666,0.096437779,0.17512,0.26924,250000,-1.9960008
0.31521794,0.333348716,0.1804375,0.33425,250000,22.8261528
0.12903555,0.119162503,0.20548572,0.33654284,250000,0.484266
0.3308392,0.33945853,0.16955,0.30785,250000,24.700704
0.35632655,0.355733486,0.158775,0.295225,250000,27.759186
0.27607876,0.26967638,0.18135555,0.33224446,250000,18.1294512
-0.059614543,-0.064616557,0.180475,0.14365,250000,-22.15374516
-0.06381739,-0.067873889,0.17975,0.144225,250000,-22.6580868
0.06246525,0.072887251,0.303225,0.40415,250000,-7.50417
-0.028505567,-0.026470469,0.183125,0.164775,250000,-18.42066804
0.15039785,0.156539308,0.19049999,0.25995,250000,3.047742
0.22539224,0.228794519,0.183825,0.31905,250000,12.0470688
0.26303786,0.285426324,0.185625,0.324225,250000,16.5645432
0.3202469,0.367347276,0.172625,0.286825,250000,23.429628
0.34996223,0.39051849,0.1617,0.2919,250000,26.9954676
0.31588197,0.3313837,0.16277501,0.294125,250000,22.9058364
0.061127514,0.055238485,0.18585,0.21605,250000,-7.66469832
0.19868432,0.190109944,0.165175,0.248225,250000,8.8421184
0.09389503,0.090183062,0.180125,0.177475,250000,-3.7325964
0.06427554,0.060607089,0.20194,0.25278,250000,-7.2869352
0.26704392,0.275563858,0.1609,0.19538,250000,17.0452704
-0.02224813,-0.021219592,0.18270001,0.1599,250000,-17.6697756
0.32654065,0.34298944,0.15876,0.20516,250000,24.184878
0.0867134,0.081902409,0.1776,0.222175,250000,-4.594392
0.17897597,0.188484542,0.21079999,0.365325,250000,6.4771164
0.16041404,0.152916213,0.19692,0.34592,250000,4.2496848
0.31034726,0.328090002,0.16876,0.27812,250000,22.2416712
0.27351835,0.286657263,0.17976,0.30488,250000,17.822202
0.18890165,0.186271198,0.21288571,0.40707144,250000,7.668198
0.19083798,0.181785375,0.1812,0.31801668,250000,7.9005576
0.1575823,0.154310906,0.200375,0.3477875,250000,3.909876
0.18424594,0.176835429,0.19292857,0.36634284,250000,7.1095128
0.22582085,0.24494181,0.20592223,0.38906667,250000,12.098502
0.21439022,0.207995051,0.18395557,0.3255111,250000,10.7268264
-0.07189681,-0.076191289,0.18432501,0.14315,250000,-23.6276172
-0.06263152,-0.065855897,0.18685001,0.14875,250000,-22.5157824
0.32618293,0.346274732,0.156575,0.246125,250000,24.1419516
-0.07614909,-0.071271599,0.18180001,0.1424,250000,-24.1378908
-0.06449579,-0.062260392,0.17795,0.140625,250000,-22.7394948
-0.06999248,-0.063930133,0.17947501,0.14235,250000,-23.3990976
0.12010516,0.11651093,0.17565,0.2227,250000,-0.5873808
0.34518525,0.415094136,0.1808,0.322225,250000,26.42223
0.23190285,0.248321338,0.191925,0.324775,250000,12.828342
0.21974358,0.220619051,0.1722,0.264575,250000,11.3692296
0.15607964,0.152641634,0.1784,0.257475,250000,3.7295568
0.07905755,0.070114051,0.17155,0.2131,250000,-5.513094
0.12038241,0.110868175,0.18118,0.29918,250000,-0.5541108
0.09118843,0.082508848,0.18218,0.28448,250000,-4.0573884
0.25800177,0.257938902,0.16574,0.21018,250000,15.9602124
0.380856,0.423478986,0.15614,0.19538,250000,30.70272
-0.02533395,-0.022785366,0.1777,0.154525,250000,-18.040074
0.33128512,0.337010416,0.15688333,0.2034,250000,24.7542144
0.071100846,0.067441434,0.190625,0.260175,250000,-6.46789848
0.2879227,0.320347933,0.17765,0.310725,250000,19.550724
0.1039551,0.10220257,0.204475,0.354825,250000,-2.525388
0.19174199,0.197927935,0.193775,0.345675,250000,8.0090388
0.23347494,0.245799527,0.17989999,0.294425,250000,13.0169928
0.2732506,0.283417167,0.18031666,0.32868335,250000,17.790072
0.18057968,0.175886717,0.19595714,0.36214286,250000,6.6695616
0.12985647,0.113710446,0.18602857,0.34091428,250000,0.5827764
0.23487432,0.228335049,0.17818572,0.32484287,250000,13.1849184
0.34042072,0.34713133,0.15797143,0.2999143,250000,25.8504864
0.2475171,0.250268542,0.19146,0.35247,250000,14.702052
-0.092638426,-0.11072727,0.20302,0.14972,250000,-26.11661112
0.027478205,0.028053951,0.20328,0.21676,250000,-11.7026154
-0.04153266,-0.042921118,0.186325,0.154225,250000,-19.9839192
-0.05484673,-0.05531447,0.18265,0.147,250000,-21.5816076
-0.06101065,-0.059583146,0.180675,0.141575,250000,-22.321278
-0.0653026,-0.06364992,0.183575,0.144,250000,-22.836312
-0.06071043,-0.058498609,0.18044999,0.144125,250000,-22.2852516
-0.05808662,-0.052440806,0.17305,0.1393,250000,-21.9703944
0.25278908,0.259352519,0.157625,0.1874,250000,15.3346896
0.29430345,0.302995165,0.154,0.200275,250000,20.316414
0.26988882,0.272668609,0.1645,0.21124,250000,17.3866584
0.2575733,0.262037141,0.16443999,0.18302,250000,15.908796
0.29691952,0.305587955,0.16064,0.20182,250000,20.6303424
0.21739544,0.220704417,0.17164,0.17996,250000,11.0874528
-0.028732508,-0.027157344,0.180575,0.1543,250000,-18.44790096
-0.03003283,-0.02851211,0.182275,0.155975,250000,-18.6039396
0.004467083,0.00423172,0.18902,0.1791,250000,-14.46395004
0.09003781,0.092153374,0.23066,0.36238,250000,-4.1954628
0.07622174,0.071324608,0.182325,0.2349,250000,-5.8533912
0.19966577,0.217541457,0.217275,0.346475,250000,8.9598924
0.21580562,0.21965631,0.1917,0.332975,250000,10.8966744
0.18996167,0.193776183,0.20305,0.35325,250000,7.7954004
0.15592754,0.163437018,0.2058,0.33225,250000,3.7113048
0.22460222,0.23223829,0.19665,0.31096667,250000,11.9522664
0.23780139,0.245859969,0.19355,0.34038332,250000,13.5361668
0.22566944,0.222887745,0.18891667,0.34776667,250000,12.0803328
0.20919362,0.199182513,0.18322857,0.34497142,250000,10.1032344
0.24295473,0.222776461,0.1727625,0.33535,250000,14.1545676
0.22306252,0.207620142,0.194325,0.3610125,250000,11.7675024
-0.07691083,-0.0799067,0.18737501,0.141525,250000,-24.2292996
-0.07547342,-0.077165558,0.19924,0.15066,250000,-24.0568104
-0.077596925,-0.074978179,0.19652,0.14718,250000,-24.311631
-0.06913787,-0.069448511,0.190725,0.145,250000,-23.2965444
-0.07120289,-0.069059475,0.1886,0.1435,250000,-23.5443468
-0.0679615,-0.066765084,0.19940001,0.15315,250000,-23.15538
0.17645252,0.180636946,0.20228,0.31522,250000,6.1743024
0.07320934,0.069996018,0.17965001,0.169325,250000,-6.2148792
-0.05430697,-0.049604033,0.17465,0.1397,250000,-21.5168364
-0.055890225,-0.05213293,0.177375,0.14335,250000,-21.706827
-0.052903842,-0.048804791,0.175825,0.142225,250000,-21.34846104
-0.043445047,-0.039819075,0.175725,0.145325,250000,-20.21340564
-0.04001837,-0.037086296,0.1767,0.14605,250000,-19.8022044
-0.031783238,-0.02993414,0.17774999,0.15015,250000,-18.81398856
-0.025015786,-0.023813232,0.17930001,0.1504,250000,-18.00189432
0.30905706,0.311683463,0.15042,0.1863,250000,22.0868472
0.31899723,0.323965589,0.15074,0.19268,250000,23.2796676
0.14373258,0.146246132,0.2254,0.37626,250000,2.2479096
0.2379896,0.247696665,0.17675,0.266725,250000,13.558752
0.26299074,0.282806896,0.1964,0.336425,250000,16.5588888
0.19969615,0.206404667,0.19315,0.30765,250000,8.963538
0.13259475,0.140348825,0.23885,0.373825,250000,0.91137
0.08512519,0.086942662,0.21922499,0.31235,250000,-4.7849772
0.19285187,0.201311287,0.212125,0.35155,250000,8.1422244
0.17700437,0.171939264,0.1983,0.2902,250000,6.2405244
0.20199072,0.19415942,0.18863334,0.30418333,250000,9.2388864
0.20693238,0.207546894,0.21348572,0.3977143,250000,9.8318856
0.16671492,0.160306329,0.2034,0.36744285,250000,5.0057904
0.14660223,0.159454156,0.24528751,0.4184,250000,2.5922676
-0.06955722,-0.071557593,0.189025,0.1461,250000,-23.3468664
-0.075646326,-0.074400079,0.19703999,0.14874,250000,-24.07755912
-0.06632542,-0.065025488,0.19062,0.14736,250000,-22.9590504
-0.07286151,-0.068791149,0.18628,0.14194,250000,-23.7433812
-0.066607475,-0.066076452,0.18615,0.145425,250000,-22.992897
-0.024690542,-0.024417147,0.20475,0.177,250000,-17.96286504
0.24975103,0.252234259,0.15762499,0.230475,250000,14.9701236
0.25168926,0.260826924,0.16345,0.20235,250000,15.2027112
0.30988258,0.329536481,0.155075,0.187075,250000,22.1859096
0.37379926,0.409822722,0.15152,0.19478,250000,29.8559112
0.37693778,0.410915273,0.15374,0.19686,250000,30.2325336
0.36857915,0.402892212,0.15368,0.19272,250000,29.229498
0.2632102,0.27144696,0.16486,0.2028,250000,16.585224
0.27010667,0.273266856,0.16254,0.20184,250000,17.4128004
0.121997915,0.116967265,0.18506,0.23058,250000,-0.3602502
0.11630961,0.11304921,0.21354,0.34398,250000,-1.0428468
0.09967359,0.09758131,0.21376,0.34372,250000,-3.0391692
-0.012899309,-0.010094829,0.1649,0.14424,250000,-16.54791708
0.11799913,0.119592611,0.22026,0.3437,250000,-0.8401044
0.14714421,0.144781807,0.20584,0.3122,250000,2.6573052
0.29162303,0.290291167,0.15626,0.22398,250000,19.9947636
0.20434317,0.207592515,0.1883,0.33055,250000,9.5211804
0.097725034,0.092531698,0.17954999,0.23255,250000,-3.27299592
0.21325313,0.21816814,0.193025,0.3155,250000,10.5903756
0.24959122,0.260843649,0.19383334,0.33041668,250000,14.9509464
0.1706296,0.17243687,0.21268333,0.38233334,250000,5.475552
0.23449226,0.233065874,0.19334285,0.32738572,250000,13.1390712
0.14489649,0.147568723,0.3202875,0.4485125,250000,2.3875788
0.14541386,0.169770879,0.2297625,0.40605,250000,2.4496632
-0.06985397,-0.072494185,0.19114,0.14622,250000,-23.3824764
-0.06177565,-0.061462268,0.18568,0.14578,250000,-22.413078
-0.06607489,-0.060844443,0.1794,0.14103334,250000,-22.9289868
-0.06975853,-0.066069928,0.18582,0.14548,250000,-23.3710236
-0.06805604,-0.064473211,0.1887,0.15012,250000,-23.1667248
0.025206767,0.024943297,0.21801999,0.29606,250000,-11.97518796
0.2138088,0.213379564,0.16860001,0.24706,250000,10.657056
0.23328587,0.23166145,0.15882,0.19384,250000,12.9943044
0.2572461,0.255621838,0.15676,0.1875,250000,15.869532
0.22616212,0.227405708,0.1777,0.29922,250000,12.1394544
0.28915828,0.300865167,0.17334,0.27096,250000,19.6989936
0.13552198,0.129789653,0.18686,0.31128,250000,1.2626376
0.20032103,0.199322127,0.1734,0.23024,250000,9.0385236
0.08593146,0.087075344,0.2264,0.33552,250000,-4.6882248
0.06547292,0.061136018,0.18902,0.24782,250000,-7.1432496
0.10279368,0.098125534,0.20784,0.32268,250000,-2.6647584
0.19025618,0.186532417,0.1882,0.33704,250000,7.8307416
-0.016335197,-0.014539698,0.166775,0.14185,250000,-16.96022364
0.094729975,0.096009142,0.22956,0.33934,250000,-3.632403
0.30567303,0.298536978,0.14784001,0.21064,250000,21.6807636
0.22222924,0.211189665,0.16164,0.23886,250000,11.6675088
0.20128877,0.200885439,0.17517501,0.27645,250000,9.1546524
0.17283478,0.17494522,0.1964,0.32445,250000,5.7401736
0.12517723,0.129140184,0.227375,0.342575,250000,0.0212676
0.23339398,0.228689318,0.17391667,0.2761,250000,13.0072776
0.23630233,0.236123816,0.18758333,0.34596667,250000,13.3562796
0.15845615,0.157452588,0.21455714,0.38192856,250000,4.014738
0.3160874,0.334336444,0.17894286,0.34515715,250000,22.930488
0.31167272,0.316284573,0.1657875,0.3201375,250000,22.4007264
-0.0785809,-0.073793166,0.18508333,0.14156666,250000,-24.429708
-0.06997779,-0.066639593,0.17912,0.14018,250000,-23.3973348
-0.062382188,-0.060367351,0.18506,0.14632,250000,-22.48586256
-0.06569239,-0.059273899,0.17648333,0.14083333,250000,-22.8830868
-0.061280046,-0.059487454,0.1937,0.14566,250000,-22.35360552
0.31988567,0.326894961,0.16406666,0.2681,250000,23.3862804
0.31086636,0.317980707,0.1523,0.21408,250000,22.3039632
0.19041063,0.191343214,0.17446,0.24574,250000,7.8492756
0.34573784,0.353320089,0.15903333,0.23683333,250000,26.4885408
0.18571837,0.179334193,0.1798,0.24374,250000,7.2862044
0.31312123,0.313616193,0.1474,0.21508,250000,22.5745476
0.29127336,0.294214038,0.15644,0.23472,250000,19.9528032
0.088056155,0.089151832,0.21102,0.31422,250000,-4.4332614
0.1254106,0.117451492,0.18852,0.32532,250000,0.049272
0.0799388,0.072613497,0.18101999,0.26178,250000,-5.407344
0.10446086,0.101146411,0.20865999,0.30902,250000,-2.4646968
0.21696402,0.212354468,0.18352,0.31402,250000,11.0356824
0.1469753,0.143296736,0.21106,0.36124,250000,2.637036
0.10262492,0.095493194,0.19236,0.29262,250000,-2.6850096
0.24723639,0.241429625,0.16968,0.27062,250000,14.6683668
0.114414185,0.115938832,0.23084,0.3375,250000,-1.2702978
0.098889165,0.099919019,0.232075,0.370425,250000,-3.1333002
0.2955366,0.315856633,0.1744,0.284925,250000,20.464392
0.13205884,0.136110125,0.23485,0.3937,250000,0.8470608
0.22387837,0.2261739,0.19016667,0.3514,250000,11.8654044
0.17389189,0.182183635,0.24076666,0.3982,250000,5.8670268
0.29980728,0.304310018,0.17133333,0.32178333,250000,20.9768736
0.20046306,0.194983014,0.2034375,0.3749125,250000,9.0555672
-0.054614093,-0.041424197,0.16642857,0.14007142,250000,-21.55369116
-0.06934137,-0.063136014,0.17963333,0.1407,250000,-23.3209644
-0.06963636,-0.065010078,0.18348333,0.14348334,250000,-23.3563632
-0.069425,-0.065915049,0.1801,0.14138,250000,-23.331
-0.06549856,-0.059529819,0.17763333,0.14206667,250000,-22.8598272
0.045747742,0.044515622,0.21981667,0.30011666,250000,-9.51027096
0.25479823,0.255674846,0.1708,0.243,250000,15.5757876
0.11899969,0.117721005,0.19131666,0.28351668,250000,-0.7200372
0.21160862,0.21069566,0.1683,0.2337,250000,10.3930344
0.3051333,0.301267414,0.14988,0.21284,250000,21.615996
0.38391745,0.415370792,0.15344,0.2487,250000,31.070094
0.31525147,0.328095043,0.15986,0.25958,250000,22.8301764
0.25187746,0.26778599,0.19749999,0.34706,250000,15.2252952
0.13121425,0.137061063,0.2237,0.34524,250000,0.74571
0.1546205,0.152737454,0.20884,0.36338,250000,3.55446
0.15063238,0.150513398,0.21215999,0.34242,250000,3.0758856
0.15418959,0.160769135,0.23926,0.37716,250000,3.5027508
0.18074411,0.184820269,0.2083,0.35126,250000,6.6892932
0.072684065,0.065505457,0.18464,0.31378,250000,-6.2779122
0.21814501,0.219821454,0.18116,0.31202,250000,11.1774012
0.15111278,0.14616862,0.20887999,0.38406,250000,3.1335336
0.3023667,0.305843297,0.16058,0.26348,250000,21.284004
0.23471984,0.22985338,0.18118,0.33424,250000,13.1663808
0.17767327,0.176688047,0.2111,0.36686,250000,6.3207924
0.12570837,0.126889013,0.225,0.360925,250000,0.0850044
0.20352224,0.200043884,0.1951,0.3419,250000,9.4226688
0.08791237,0.083009902,0.19361666,0.31691667,250000,-4.4505156
0.2507414,0.255246468,0.1937875,0.353025,250000,15.088968
0.16003059,0.155207233,0.2020625,0.3404375,250000,4.2036708
0.30733928,0.339723,0.19575,0.3208125,250000,21.8807136
-0.06809767,-0.064048115,0.18169999,0.14231667,250000,-23.1717204
-0.06226408,-0.05767699,0.17783333,0.14156666,250000,-22.4716896
-0.0671477,-0.060013021,0.1783,0.14293334,250000,-23.057724
-0.06396783,-0.060543044,0.20668334,0.14981666,250000,-22.6761396
0.2115419,0.204366882,0.16386,0.20582,250000,10.385028
0.23845865,0.241294116,0.17098333,0.23725,250000,13.615038
0.1635576,0.161938667,0.19143334,0.30608332,250000,4.626912
0.31718728,0.327593299,0.15396,0.22524,250000,23.0624736
0.2884939,0.295996185,0.16004,0.26478,250000,19.619268
0.22358912,0.232702067,0.1999,0.31828,250000,11.8306944
0.20305733,0.205041253,0.18702,0.32874,250000,9.3668796
0.2480256,0.249993331,0.18382,0.31246,250000,14.763072
0.021633426,0.014732998,0.17088333,0.1782,250000,-12.40398888
0.17567657,0.175519246,0.20508,0.3523,250000,6.0811884
0.18428382,0.181299747,0.20758,0.33334,250000,7.1140584
0.16873829,0.167648223,0.21552,0.3662,250000,5.2485948
0.1886484,0.18478802,0.19296,0.33068,250000,7.637808
0.20261636,0.199591822,0.18738,0.3333,250000,9.3139632
0.20221867,0.193885211,0.17624,0.29822,250000,9.2662404
0.21091352,0.212334431,0.19606,0.36878,250000,10.3096224
0.19295731,0.185735254,0.19076,0.34792,250000,8.1548772
0.3547061,0.371708121,0.15734,0.28396,250000,27.564732
0.16772026,0.172186207,0.2129,0.36175,250000,5.1264312
0.15936787,0.146344533,0.22108333,0.41653332,250000,4.1241444
0.22100057,0.219463449,0.19704,0.34182,250000,11.5200684
0.13229407,0.121624376,0.21288334,0.33893332,250000,0.8752884
0.24529542,0.255317426,0.19441429,0.37188572,250000,14.4354504
0.118239254,0.121062645,0.23238571,0.37577143,250000,-0.81128952
0.18124948,0.173490183,0.210675,0.3729,250000,6.7499376
-0.06622079,-0.061254733,0.17918333,0.14188333,250000,-22.9464948
-0.06735718,-0.06123714,0.18086666,0.14398333,250000,-23.0828616
-0.07081459,-0.061809717,0.17778334,0.14355,250000,-23.4977508
0.08236383,0.081417104,0.22481667,0.31583333,250000,-5.1163404
0.19613135,0.189518034,0.18403333,0.25375,250000,8.535762
0.3284876,0.33261456,0.15053333,0.2142,250000,24.418512
0.30644965,0.300839878,0.15271667,0.22253333,250000,21.773958
0.28241912,0.278992869,0.1616,0.22425,250000,18.8902944
0.1911584,0.180076268,0.18598333,0.28208333,250000,7.939008
0.19960031,0.199323497,0.22066666,0.39996666,250000,8.9520372
0.25112858,0.244006363,0.17576666,0.28628334,250000,15.1354296
0.26114088,0.239211614,0.17161667,0.314,250000,16.3369056
0.1990389,0.178532506,0.18385,0.33621666,250000,8.884668
0.26804802,0.248896161,0.16923334,0.3052,250000,17.1657624
0.16968578,0.153327179,0.20161666,0.38753334,250000,5.3622936
0.16117777,0.157716399,0.22693333,0.40405,250000,4.3413324
0.1446817,0.124718557,0.19701667,0.36703333,250000,2.361804
0.15768707,0.148298903,0.18742,0.32836,250000,3.9224484
0.13929486,0.126850545,0.21079999,0.37213334,250000,1.7153832
0.22993553,0.213763727,0.18563333,0.33086666,250000,12.5922636
0.29553786,0.299214217,0.16826,0.28876,250000,20.4645432
0.16669069,0.156040429,0.17296,0.2903,250000,5.0028828
0.19820274,0.194538819,0.19254,0.35582,250000,8.7843288
0.28478768,0.287669415,0.16622,0.29622,250000,19.1745216
0.2462349,0.240566524,0.1701,0.31128,250000,14.548188
0.27123973,0.269543418,0.17652857,0.3412143,250000,17.5487676
0.23366022,0.227613697,0.18258333,0.32046667,250000,13.0392264
0.1564764,0.140286706,0.19472222,0.3282,250000,3.777168
0.23243944,0.226587376,0.19695,0.3352375,250000,12.8927328
-0.06663652,-0.061417076,0.18263334,0.1445,250000,-22.9963824
-0.07450428,-0.068917461,0.18238333,0.14093333,250000,-23.9405136
-0.08800419,-0.075454596,0.18635,0.14218333,250000,-25.5605028
0.009466014,0.008481082,0.18336667,0.19091667,250000,-13.86407832
0.2900382,0.274112228,0.1496,0.22181667,250000,19.804584
0.19004585,0.202058702,0.2138,0.35201666,250000,7.805502
0.20150113,0.190438054,0.17768332,0.2851,250000,9.1801356
0.21132235,0.212971576,0.1947,0.326,250000,10.358682
0.23271593,0.220367934,0.168,0.29588,250000,12.9259116
0.3077064,0.315193394,0.1732,0.28836668,250000,21.924768
0.25045365,0.234975534,0.16758333,0.2929,250000,15.054438
0.27780312,0.263566998,0.1684,0.30471668,250000,18.3363744
0.192812,0.18759853,0.18856,0.32704,250000,8.13744
0.1935198,0.200930137,0.198175,0.341625,250000,8.222376
0.18711713,0.173142059,0.19461668,0.35946667,250000,7.4540556
0.2213187,0.201000123,0.17876667,0.31398332,250000,11.558244
0.1826826,0.180988973,0.2167,0.37536,250000,6.921912
0.18852313,0.182737903,0.18983999,0.3467,250000,7.6227756
0.14316551,0.137454355,0.20056,0.36022,250000,2.1798612
0.17603214,0.17012023,0.19886,0.37652,250000,6.1238568
0.21112218,0.213082791,0.19026,0.33136,250000,10.3346616
0.21323593,0.215601409,0.19318001,0.33204,250000,10.5883116
0.19895104,0.194755717,0.18942,0.37322,250000,8.8741248
0.1316113,0.123305448,0.19432,0.3324,250000,0.793356
0.15222067,0.147092198,0.20702,0.35486,250000,3.2664804
0.25303817,0.253948208,0.18554285,0.3393,250000,15.3645804
0.24893454,0.267215226,0.21025714,0.3676,250000,14.8721448
0.19531284,0.180622167,0.2015375,0.357475,250000,8.4375408
0.16775948,0.163990445,0.232775,0.4262875,250000,5.1311376
-0.07501493,-0.069381765,0.183,0.14221667,250000,-24.0017916
-0.06922279,-0.070297426,0.18853334,0.1441,250000,-23.3067348
0.055469334,0.060862456,0.28816667,0.40283334,250000,-8.34367992
0.082330786,0.071715395,0.17985,0.21145,250000,-5.12030568
0.21677169,0.218541874,0.17495,0.2682,250000,11.0126028
0.28190857,0.270982167,0.1503,0.20924,250000,18.8290284
0.20207697,0.190671561,0.17871667,0.29535,250000,9.2492364
0.22942352,0.228877517,0.17954001,0.29776,250000,12.5308224
0.20147128,0.184243761,0.16216,0.25608,250000,9.1765536
0.17479238,0.164947323,0.18254,0.3285,250000,5.9750856
0.17181131,0.160973735,0.19678333,0.33565,250000,5.6173572
0.16095035,0.152301094,0.21003333,0.36393332,250000,4.314042
0.28373188,0.270952093,0.17511666,0.29303333,250000,19.0478256
0.1228484,0.116907802,0.2191,0.39096665,250000,-0.258192
0.23239066,0.210485403,0.17048334,0.29311666,250000,12.8868792
0.19336618,0.180088685,0.19443333,0.3262,250000,8.2039416
0.13530587,0.126056953,0.20875,0.34826666,250000,1.2367044
0.14017592,0.122380404,0.20121667,0.37423334,250000,1.8211104
0.21279442,0.197887923,0.19755,0.3448,250000,10.5353304
0.11404885,0.108251751,0.19976,0.35106,250000,-1.314138
0.16575418,0.146054711,0.18848333,0.3298,250000,4.8905016
0.25960276,0.254533815,0.16378,0.23832,250000,16.1523312
0.20457585,0.202396568,0.19124,0.34416,250000,9.549102
0.23959182,0.242541279,0.18842,0.325,250000,13.7510184
0.18429355,0.178105843,0.19172001,0.35728,250000,7.115226
0.23504877,0.214601341,0.17885,0.3361625,250000,13.2058524
0.18371624,0.173360554,0.20991428,0.37141427,250000,7.0459488
0.16957119,0.169492038,0.22628571,0.37955713,250000,5.3485428
-0.08122009,-0.077300727,0.18726666,0.14155,250000,-24.7464108
-0.08205003,-0.077618578,0.19785,0.14351666,250000,-24.8460036
0.304282,0.296242132,0.15796667,0.2578,250000,21.51384
0.122297116,0.110260564,0.1761,0.20338333,250000,-0.32434608
0.16854492,0.160562678,0.18188,0.24044,250000,5.2253904
0.34290162,0.338783373,0.15171666,0.22345,250000,26.1481944
0.23723032,0.232582969,0.18061668,0.30358332,250000,13.4676384
0.1553279,0.14668094,0.21151666,0.36143333,250000,3.639348
0.164093,0.157375909,0.22188,0.41114,250000,4.69116
0.2322093,0.217161053,0.18211667,0.33906665,250000,12.865116
0.17993082,0.171410129,0.20698333,0.33181667,250000,6.5916984
0.25982758,0.252628016,0.18478334,0.31373334,250000,16.1793096
0.087581396,0.075482872,0.1794,0.2862,250000,-4.49023248
0.17140631,0.162666812,0.20468333,0.36515,250000,5.5687572
0.16369149,0.155818378,0.2068,0.36921668,250000,4.6429788
0.14493358,0.134510849,0.20986667,0.33985,250000,2.3920296
0.14277776,0.130266052,0.21931666,0.3887,250000,2.1333312
0.18976356,0.172916137,0.19696666,0.31911665,250000,7.7716272
0.13607344,0.123495268,0.21191667,0.34731665,250000,1.3288128
0.21845986,0.215040829,0.18718,0.34564,250000,11.2151832
0.31454825,0.310477119,0.15234,0.25234,250000,22.74579
0.25989512,0.263147421,0.17862,0.3117,250000,16.1874144
0.16179416,0.160591751,0.22086,0.36712,250000,4.4152992
0.1433576,0.140536255,0.21454,0.36264,250000,2.202912
0.17923765,0.169146712,0.18832,0.35254,250000,6.508518
0.2670521,0.256766885,0.16856,0.30698,250000,17.046252
0.2015566,2.66279299,0.281925,0.424825,250000,9.186792
0.13847068,-24.95697954,0.4684,0.49245,250000,1.6164816
-0.074867286,-0.071094219,0.1812,0.13832,250000,-23.98407432
-0.013132827,-0.009936715,0.20322,0.20674,250000,-16.57593924
0.19412129,0.184891235,0.17498,0.28602,250000,8.2945548
0.32856077,0.314624336,0.14893334,0.21651667,250000,24.4272924
0.15272848,0.148942394,0.20195,0.37183332,250000,3.3274176
0.19840202,0.194650567,0.20185,0.38875,250000,8.8082424
0.11179326,0.116930778,0.22483334,0.33191666,250000,-1.5848088
0.18795824,0.186238575,0.18325,0.31846666,250000,7.5549888
0.24252109,0.233101995,0.1808,0.33634,250000,14.1025308
0.17897104,0.16699376,0.18656667,0.32355,250000,6.4765248
0.23480918,0.225461598,0.18278334,0.32226667,250000,13.1771016
0.28653678,0.275605605,0.16981667,0.2865,250000,19.3844136
0.30880192,0.28869758,0.15206666,0.26365,250000,22.0562304
0.22384031,0.213437527,0.19551668,0.32341668,250000,11.8608372
0.22699544,0.21455936,0.18818334,0.33601665,250000,12.2394528
0.14804326,0.134754586,0.1992,0.32961667,250000,2.7651912
0.14712769,0.137544264,0.21195,0.37341666,250000,2.6553228
0.17151138,0.158430401,0.20766667,0.32008332,250000,5.5813656
0.12660615,0.122183146,0.2093,0.3698,250000,0.192738
0.1983444,0.190650007,0.18076,0.3247,250000,8.801328
0.23207477,0.216842576,0.16516,0.2777,250000,12.8489724
0.21448556,0.205542904,0.18366,0.34128,250000,10.7382672
0.14537412,0.13822648,0.20344,0.34386,250000,2.4448944
0.16166422,0.151545892,0.18784,0.34194,250000,4.3997064
0.3248351,0.349277547,0.16808,0.2955,250000,23.980212
0.15995201,0.148269429,0.19319999,0.34024,250000,4.1942412
0.14878346,0.167289544,0.27186668,0.46035,250000,2.8540152
0.15108581,0.151672706,0.2289625,0.3867125,250000,3.1302972
-0.07174741,-0.06847734,0.18286,0.14234,250000,-23.6096892
0.24000308,0.242047135,0.18028,0.28878,250000,13.8003696
0.06922444,0.062003745,0.17472,0.21272,250000,-6.6930672
0.21790351,0.216854037,0.19114,0.33488,250000,11.1484212
0.1715756,0.187266546,0.23914,0.42882,250000,5.589072
0.22062217,0.221398997,0.19764,0.33646,250000,11.4746604
0.13407089,0.128299796,0.23505,0.396,250000,1.0885068
0.13089198,0.112782223,0.18766667,0.30803335,250000,0.7070376
